Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1180220.521282 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180220.531524 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.541581 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.552838 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.561819 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.572606 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180220.582752 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.591762 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.602324 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.611403 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.621421 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180220.631444 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.642182 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.651746 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.661634 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.671664 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180220.681317 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.691562 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.701533 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.711327 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.721457 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180220.731967 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.741255 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.752025 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.761519 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.771911 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180220.782273 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.791598 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.801528 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.811497 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.821485 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180220.832202 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.841799 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.851325 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.862090 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.871179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180220.881347 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.891353 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.901947 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180220.911504 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.921577 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180220.931497 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.941273 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.951696 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180220.961299 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180220.971651 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180220.981769 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180220.991566 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.002027 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.011275 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.021688 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.031583 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.041458 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.051662 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.062115 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.072161 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.080236 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.090409 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.100495 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.110412 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.120422 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.130860 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.140996 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.150406 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.161175 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.170704 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.180263 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.190337 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.201171 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.210536 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.220542 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.230478 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.241380 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.251455 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.260494 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.270358 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.280873 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.291408 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.300687 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.310464 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.320353 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.330988 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.340215 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.351003 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.360507 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.370575 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.380782 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.390661 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.400574 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.410505 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.420399 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.430425 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.440437 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.450507 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.460780 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.470641 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.480775 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.491571 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.500745 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.511041 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.520438 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.530641 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.540304 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.551481 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.560166 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.570479 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.581198 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.590221 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.601051 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.610596 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.621121 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.630753 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.640564 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.650520 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.660606 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.670802 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.680473 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.690758 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.700545 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.711140 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.720586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.731050 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.740527 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.750820 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.760529 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.770595 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.780836 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.790771 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.800901 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.810857 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.820605 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.830483 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.841073 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.850882 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.860616 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.870615 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.881594 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.890800 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.901155 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180221.910940 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.921140 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180221.931035 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.940781 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.951047 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180221.961419 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180221.970474 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180221.980977 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180221.990805 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.000722 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.010554 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.020880 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.030641 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.040884 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.051136 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.061399 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.071191 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.080814 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.092137 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.100769 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.110623 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.120661 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.130556 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.140929 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.150756 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.161274 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.170664 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180222.180592 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.191110 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.201085 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.210770 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.220803 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.230795 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.241073 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.251312 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.261192 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.270539 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.280908 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.290833 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.301175 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.310893 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.320915 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.331813 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.341715 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.351353 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.360461 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.370811 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180222.380746 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.391283 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.400860 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.412850 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.422110 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.430574 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.440813 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.451312 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.460943 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.470996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180222.480810 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.491188 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.500948 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.511111 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.520918 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.530705 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.540739 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.551651 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.560643 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.570990 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180222.582407 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.592197 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.601367 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.610676 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.620830 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180222.630949 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.640823 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.653434 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180222.662639 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.670792 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180222.681210 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.691499 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.701215 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180222.711026 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180222.721039 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180222.730708 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180222.740852 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
