Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1690429.885896 1.301721 -0.226884 2.702967 1.052051 2.625836 0.269973 -0.862687 1.637580 
1690429.895988 -1.425413 -0.770294 -0.265225 2.214049 0.076517 -0.823996 -2.213646 1.054846 
1690429.905301 1.526169 0.156580 -0.395225 -1.181305 -1.074654 0.753763 -0.540670 -0.342428 
1690429.916206 0.686305 0.214515 0.378317 -0.546589 -1.258280 0.824093 0.750222 2.052442 
1690429.926565 -0.382841 -0.779518 -0.149610 0.541932 0.792929 -0.783704 0.292995 -0.547208 
1690429.937137 0.040420 -0.487907 -0.561725 0.619757 -0.054940 0.139402 -0.085730 1.075988 
1690429.946186 0.583603 2.712373 -0.219992 -0.756260 0.493465 -0.583741 -0.170525 -0.397237 
1690429.955181 0.981451 -0.239620 -1.593284 1.362314 -1.447406 0.014281 0.585539 -0.230287 
1690429.965173 -0.051540 0.134054 -0.418184 -0.532297 -0.364973 0.346747 1.325179 -0.206250 
1690429.975391 -1.193958 -0.893573 0.596273 0.998442 -1.170051 0.119152 -1.040962 -0.003299 
1690429.985941 -0.335199 0.925123 1.266724 -0.610563 0.643275 -0.940901 -0.400691 0.695589 
1690429.995756 -0.210550 -0.970711 -0.030648 -0.122375 -0.433746 -0.342590 -1.553996 -0.956999 
1690430.005511 0.566664 -0.123279 -0.865796 0.025327 -0.629986 0.733513 -0.809916 -0.340456 
1690430.015278 0.260973 1.052414 -0.161167 -0.016726 -0.176285 -0.063582 -0.252785 -0.977930 
1690430.026037 -0.494310 0.256523 0.426722 1.243273 -0.670010 -1.442972 0.523864 0.100963 
1690430.035051 0.246048 0.639511 -0.226015 0.255575 0.918482 0.140740 -0.995828 -0.896944 
1690430.045706 -0.643601 0.133672 -1.143169 -0.353624 0.391317 -1.326382 -0.689773 1.123196 
1690430.056226 -0.439548 -0.533601 1.551506 0.457785 -1.306401 -0.004592 0.090376 0.731834 
1690430.064999 -1.088011 0.945867 -0.431364 1.171449 1.078044 1.811630 2.029349 -0.991590 
1690430.075927 -0.335675 0.048630 0.263856 -0.374222 -0.981689 0.568931 0.930757 0.638915 
1690430.085196 -2.237739 0.163711 0.538438 -0.168809 -1.363202 0.712175 0.579920 1.024224 
1690430.095686 -1.846798 -2.363916 -0.834970 0.378862 0.122365 -1.292343 -0.479326 0.658799 
1690430.105078 -1.169613 1.577976 0.163041 -1.255127 0.563993 1.382355 -0.803524 -0.004347 
1690430.115869 -0.197684 0.090334 1.573364 1.843396 0.263184 -1.552800 0.237614 2.289517 
1690430.125553 -0.907050 0.724031 0.977581 1.114791 0.964578 -1.864754 0.404560 -0.538372 
1690430.135398 1.187665 0.909836 -0.649743 1.514250 0.176558 0.586431 0.282709 0.652649 
1690430.146420 -1.585572 -0.525939 0.929265 -0.208753 -0.436751 0.686134 -0.327377 -0.253611 
1690430.155272 -1.587597 -1.194837 -1.196197 0.429385 0.303107 0.888008 0.319964 0.437950 
1690430.165200 -0.180408 0.332989 2.591985 -0.523778 -1.139055 -1.127199 -0.596511 -0.455623 
1690430.175916 1.742670 -1.022459 -0.002825 -0.112190 1.596042 3.310756 -0.480177 -0.243383 
1690430.185543 -1.403150 1.900774 0.087526 -0.676081 0.224861 -1.357550 -1.296658 -1.413394 
1690430.195665 1.691192 0.461751 -0.267031 0.600784 -0.352925 2.110207 1.208576 -0.063223 
1690430.205412 -1.342512 0.464379 -1.937485 -1.903085 -0.837975 -0.151696 -1.107725 1.374132 
1690430.215825 1.143052 0.611933 0.238626 -1.401219 0.096965 -0.198352 0.423288 0.562899 
1690430.225500 -0.652330 -0.238192 0.298966 1.443721 -0.419820 0.490671 -0.654996 -1.022593 
1690430.236890 0.948251 -1.520491 -2.661450 0.671717 -1.759895 0.787048 -0.153455 0.767017 
1690430.246786 0.718760 0.646067 0.255222 0.240757 -0.267363 -1.218800 -0.590159 -0.327544 
1690430.255143 -1.573924 -0.416400 -1.652586 1.437198 -0.905264 -0.792609 -0.036426 -1.347543 
1690430.266689 -0.357539 0.017955 -0.655535 0.629822 -0.624157 0.097559 0.456014 -0.101183 
1690430.279715 0.810256 -0.503928 0.742608 -0.519310 0.094645 0.162394 -1.172448 2.089709 
1690430.288373 -0.210958 -0.984284 -0.636761 -0.879960 0.248867 1.145508 0.112368 -0.901102 
1690430.296285 -0.233176 -0.421770 -3.032596 1.377951 -0.486157 0.090079 -0.431892 -0.962313 
1690430.306114 0.662134 -0.575078 0.980988 1.373172 -2.124690 0.329796 0.100288 -1.960666 
1690430.315093 0.702283 0.700838 0.462613 0.769877 -0.790903 -1.932876 -0.548967 0.770782 
1690430.326282 1.480971 -0.372100 1.183705 1.280380 -1.196000 0.419115 0.365571 0.991359 
1690430.335470 -0.237383 -1.730642 -0.508804 -0.306893 -1.017898 0.700152 0.080724 -0.007037 
1690430.346448 1.378811 0.368455 0.383330 0.239409 0.861238 0.334342 0.406471 -0.479183 
1690430.356172 0.847639 -1.196541 1.385963 0.335752 -0.047200 0.860358 0.964842 -1.697965 
1690430.365434 -0.738284 -0.021493 1.499565 1.339677 0.675285 0.824244 -0.239411 -1.526588 
1690430.376088 -0.289444 -0.929932 0.120139 -0.469492 1.986419 1.970136 0.406503 -1.833905 
1690430.385682 -0.211185 1.109371 -0.033190 0.974107 1.987160 0.277750 -0.952678 0.284440 
1690430.395610 0.311062 0.051224 1.224523 -0.738199 0.225337 -1.238695 0.268163 0.103727 
1690430.407071 -1.359934 0.339322 0.600581 1.865310 1.128191 -0.097853 -0.301762 -0.774851 
1690430.415323 0.146810 -1.092568 1.678360 1.027785 0.395736 1.225225 -1.361026 1.096092 
1690430.425323 -1.086009 0.518885 -1.661216 -0.076389 0.762957 0.826340 -1.904753 2.945625 
1690430.435337 -1.741794 -2.287424 0.404227 0.001653 -0.747638 1.108319 1.779785 -1.813675 
1690430.445771 -1.690564 0.559747 -0.362456 -0.347166 0.391388 0.934026 0.121631 0.803919 
1690430.455160 2.296637 -2.732681 -1.266376 0.701076 -0.902995 -0.132869 0.075606 -0.582814 
1690430.465322 0.792359 1.106082 0.982327 0.849523 1.772790 0.251303 0.086046 -0.333796 
1690430.475380 -0.398104 -0.110019 0.582783 0.598806 0.289733 2.584102 -0.347333 0.413096 
1690430.485839 0.653409 -1.723491 0.975558 -0.677449 0.262944 1.699886 -0.266667 1.798014 
1690430.495758 -0.757546 -0.174980 -0.775029 0.721704 -0.664952 -0.073165 -0.077793 0.455435 
1690430.505253 0.350985 -0.048072 -1.196805 -0.092185 0.056204 -0.967045 -1.373617 0.890371 
1690430.515168 0.897589 -1.302194 -0.091262 0.952417 -0.108525 -0.018499 0.431962 0.866996 
1690430.525309 -1.428550 1.938377 2.127705 1.113187 -1.065392 -0.477409 0.081032 -0.073613 
1690430.535833 -0.597329 0.332807 0.673064 0.164786 0.293299 0.970270 -1.030343 -0.384444 
1690430.546788 -0.441264 2.048460 1.517582 -0.027989 -0.604060 0.951394 1.069078 1.481139 
1690430.555230 0.410413 0.575198 -0.890606 0.837549 1.606446 0.584128 -1.349077 -1.010744 
1690430.565167 -0.430013 1.597019 -0.831825 0.077433 -0.230279 -0.298313 -0.302185 0.463264 
1690430.575481 1.452983 -0.164713 -0.646595 0.236399 0.121326 -0.637015 0.590326 1.460509 
1690430.585838 -0.293780 -0.810532 -2.270570 0.692372 -0.459788 1.385564 0.173692 0.346136 
1690430.596240 0.014854 -1.605488 0.943208 0.062007 -0.632955 0.476147 -1.693160 -0.942474 
1690430.605374 -1.746654 2.118489 -0.577154 -0.172672 -0.891422 0.496552 1.310143 0.011335 
1690430.615225 -0.859896 1.093119 1.613188 0.400036 -1.764020 -0.678361 1.275197 0.562369 
1690430.625418 -0.604897 -0.001095 0.536534 0.078874 1.202199 0.177706 -2.577798 -0.538248 
1690430.635261 -2.026259 -0.561760 0.972382 -0.208280 0.101176 0.626557 0.154525 1.218396 
1690430.646351 -1.335259 1.301737 -1.618695 -1.718362 0.445291 -0.062378 1.897865 0.833392 
1690430.655178 -0.926804 0.644859 -0.979834 -1.955368 0.417137 -1.631445 1.313527 -1.163361 
1690430.665733 -0.400648 -0.998600 1.223734 -0.356924 0.198871 0.819378 -0.442095 1.767230 
1690430.675682 0.595169 -0.401265 -1.134991 0.093399 -0.746429 -0.158172 0.185839 2.384953 
1690430.685770 -2.398795 1.115642 0.416418 1.370990 -0.034594 1.032484 0.583793 0.162294 
1690430.696548 0.095674 -1.008240 0.013477 -0.438963 -0.153443 1.155108 1.520528 0.555508 
1690430.705582 -0.504427 1.319642 0.013087 -0.812236 1.476324 1.123125 0.958537 0.969386 
1690430.715304 0.757844 0.241301 0.139290 -0.574489 -0.036296 -0.344817 0.378673 0.370518 
1690430.725843 0.461380 -0.322454 0.475262 0.015476 0.345987 0.675399 0.525716 0.343549 
1690430.735277 -2.125648 1.280280 0.438268 -0.377466 -0.108645 1.205418 0.165775 -0.386162 
1690430.746491 0.678381 1.187011 0.139006 -0.131520 2.286989 -2.192600 0.078205 -1.354121 
1690430.756849 -1.787372 -1.417341 1.728595 -1.384827 0.376769 -0.211441 -0.638584 1.291742 
1690430.765260 0.544743 0.283008 0.616848 1.653566 1.098396 -0.488501 -0.627406 0.131770 
1690430.775938 0.473349 -0.545449 0.345107 -0.139127 -0.252628 1.076532 1.788182 0.929505 
1690430.788286 0.495699 0.131779 0.570685 -1.207064 1.334722 -0.175393 -0.159187 0.724952 
1690430.798721 -2.166004 -0.825226 -0.250058 -1.337314 1.887902 0.065290 0.800120 -0.476006 
1690430.806748 -0.217980 0.688522 -1.008062 2.029245 0.555553 0.224466 0.204233 1.509944 
1690430.815952 -0.905847 -1.439960 -1.318115 -1.084521 1.072153 -1.485775 0.044032 -1.057622 
1690430.825772 -0.212040 -0.677575 -0.685775 -0.735946 -0.160257 -2.098648 0.127001 -0.924944 
1690430.835419 1.033671 1.581678 -0.950976 0.871871 0.993474 -1.117040 0.383380 -0.846218 
1690430.846362 1.720561 -0.038867 -0.038535 -0.081396 1.873644 -1.121582 -1.244235 -0.290564 
1690430.855239 0.670328 -0.993913 -0.650746 -0.469810 -0.113663 0.837136 -0.413539 1.313958 
1690430.866014 -0.271189 1.382964 -1.719738 -0.154931 1.279653 1.055968 1.120009 0.269176 
1690430.876017 1.828043 0.367402 -1.670468 -0.490570 -1.496937 0.326447 0.323458 0.126290 
1690430.886505 -1.654998 -0.406398 -1.247312 -0.568632 0.004742 0.340271 0.798497 0.656569 
1690430.895571 -0.509309 0.390655 1.361214 -0.016255 1.409941 -0.472267 1.396491 -0.411344 
1690430.906304 0.201668 -0.843896 -0.852874 -0.848615 -1.633812 -1.392853 -0.052021 -0.060908 
1690430.915394 0.761883 0.306027 -0.244745 -0.153060 -0.686523 -1.038473 -0.499019 -0.900360 
1690430.925770 -0.132101 -0.629719 -0.120874 -1.504453 0.291963 -1.631883 -0.623061 0.709629 
1690430.935369 2.979145 -1.577333 -0.751917 -1.372154 0.026002 -0.176365 0.464938 0.411517 
1690430.945338 0.456721 -0.700241 -0.085403 -0.942634 -1.928662 -1.380661 0.888591 0.584411 
1690430.955560 1.302735 -0.512199 -0.566578 -0.762526 0.990975 -0.675359 -0.216655 0.203098 
1690430.965711 -0.365310 1.471990 0.910038 -0.271141 0.569689 0.901081 0.144700 -0.951847 
1690430.975731 1.323342 0.932294 -0.679662 -1.697328 -1.127281 0.599453 1.139963 -0.864096 
1690430.987319 -0.063433 -0.525131 -0.350037 -1.408366 -0.032927 -0.591518 -0.099501 0.905808 
1690430.995848 0.100992 0.364239 1.486546 -0.986342 -0.991593 0.949409 -1.594709 1.354385 
1690431.007386 -0.689628 -0.761449 -0.110881 -0.614195 -0.310968 -2.191453 -0.015087 0.798267 
1690431.016251 1.188209 0.327527 -1.596794 -0.593195 -1.947795 1.153944 -0.217822 0.867228 
1690431.026170 -0.284468 0.631295 -0.992809 -0.822216 0.461386 -1.208390 -0.195694 -0.196032 
1690431.035152 1.001661 -0.025151 -1.716155 -0.838178 -0.265746 0.856434 -0.022646 1.014403 
1690431.046686 -0.380197 -0.926393 0.107943 -1.042521 -0.404473 1.556740 1.298952 1.984961 
1690431.056501 0.136053 -2.169456 -0.398684 -1.325813 0.007204 0.146947 -2.364357 0.213624 
1690431.066614 -0.379847 -1.269933 -1.403234 0.062983 -0.103073 2.170594 -0.452885 -0.571379 
1690431.075733 0.408598 -2.598802 0.945752 -0.482398 -1.699171 -0.523801 0.556918 0.196040 
1690431.085988 -1.232038 0.919892 0.360411 0.112257 0.262806 1.711688 0.730645 -1.434239 
1690431.095635 0.548608 -0.948930 0.407995 -0.281659 0.042801 0.295192 -1.663934 1.573331 
1690431.105416 -0.851562 -0.581580 -0.078288 -1.991308 -0.104176 -0.595798 -0.632174 -0.179125 
1690431.115573 0.523434 -0.469336 -0.963075 -0.652167 1.010047 1.126834 -0.700277 0.848923 
1690431.125889 0.929798 0.165575 -0.590533 0.294519 1.933446 2.712220 -0.604412 0.232156 
1690431.135216 -0.092908 0.345021 -1.857997 -0.156548 -0.383468 0.674019 -0.868772 -0.050287 
1690431.146233 0.976480 0.547828 -2.517377 0.447645 -0.069893 0.936151 -1.448416 0.600872 
1690431.155354 1.482542 -0.559281 0.436095 -2.326819 -0.821361 0.891099 0.310281 0.700521 
1690431.166418 -0.017887 1.338715 -1.465374 1.501620 -0.728627 0.542533 -0.941243 -0.323432 
1690431.175514 -0.120185 0.666331 1.503628 -0.761633 -0.755291 2.167939 0.599304 0.952798 
1690431.185636 0.180649 1.068339 0.360223 1.223385 0.612213 1.338915 0.688495 0.457503 
1690431.195500 0.607561 0.617204 0.344112 1.609083 0.412067 0.646399 0.813509 1.457754 
1690431.205621 -1.367370 -1.304721 -0.003049 0.318171 0.542810 -0.019919 1.832516 -0.117870 
1690431.215187 -0.047351 -0.185499 2.298724 1.072399 -0.565260 0.073527 0.700005 0.697001 
1690431.226548 -2.143329 0.008530 0.054841 -0.251545 0.606921 0.090553 -2.176485 0.185549 
1690431.235453 -2.069547 0.197292 0.159070 1.284429 -1.294562 0.027401 -2.348923 0.719352 
1690431.246615 1.256571 0.197888 -0.867339 -1.073491 -0.026357 -0.682441 3.047504 0.417798 
1690431.256631 -0.179278 -0.447093 -0.412694 1.627454 -0.059181 -0.805859 -0.785986 0.901686 
1690431.265763 0.913090 1.492147 0.182644 0.692874 -0.660055 0.261506 -0.451167 0.161799 
1690431.276277 -0.062526 -0.887322 -0.047052 -0.669592 0.843903 0.408693 -0.560728 -0.137634 
1690431.285796 1.040078 0.356199 -0.635055 1.107842 -1.591597 -1.968122 0.860431 -0.282486 
1690431.295553 -0.285260 0.913438 -1.623844 -0.052129 -0.542899 0.466418 1.201376 0.164383 
1690431.307165 -1.195927 -1.093965 -0.513860 0.728690 0.193439 -0.393473 -1.112275 -0.014479 
1690431.315326 0.319087 -0.279079 -0.479812 -1.370353 0.214886 -0.406241 -0.631737 1.636113 
1690431.325627 1.811826 0.847651 -1.539718 -0.127688 0.526515 0.603285 0.977816 0.469654 
1690431.335388 0.148224 -0.187664 -1.797973 -0.827886 0.884720 1.013937 -0.723680 -1.161792 
1690431.345665 0.202767 0.209024 0.525900 1.051968 0.446752 1.060431 -0.104524 0.892898 
1690431.355372 -0.102861 -0.155830 -1.910381 -0.871819 1.053328 0.344530 0.255966 0.823428 
1690431.365784 -0.540220 -1.381480 1.063073 0.410954 -1.379597 -1.543186 -0.065563 -1.006148 
1690431.377257 0.660177 0.626854 -1.087776 -0.197487 -0.748157 -0.430772 -0.053171 -0.738740 
1690431.386215 2.774403 1.260501 2.519693 -1.007173 -0.193322 -0.299609 -0.751980 -2.578225 
1690431.395477 0.197833 0.014328 0.419713 1.127032 0.287996 1.540874 -0.510701 0.946051 
1690431.405384 0.413161 -0.266586 -0.933546 0.156398 1.962850 0.338753 1.238375 0.945805 
1690431.415941 -0.319468 -1.840332 1.660560 -1.200982 -0.979502 -0.544931 -2.219410 1.884588 
1690431.425786 -0.166906 -2.344867 -0.292290 0.094318 1.034273 -2.533540 1.229063 1.108870 
1690431.435531 0.630266 0.902709 1.674708 0.653974 -1.449911 0.658823 -0.138064 0.096898 
1690431.445903 -0.463613 -0.198172 0.037789 -1.566341 1.202965 -1.416820 0.654372 1.254744 
1690431.455540 0.655141 -0.815149 0.561901 -0.096529 -0.830426 -2.843224 -0.637676 1.277466 
1690431.465879 -0.206613 0.399922 -0.679949 0.195942 -0.129186 0.455135 -0.323197 -1.758144 
1690431.475636 1.657526 0.072405 1.561688 1.644890 -1.272380 -0.169759 -0.008802 0.625417 
1690431.485540 0.169054 0.461287 1.298008 -0.129299 0.425316 0.689678 -0.719881 0.025003 
1690431.496165 -1.191079 -2.090288 0.406921 0.717929 0.758225 1.033944 -0.113519 0.044449 
1690431.506552 -0.365428 0.498313 1.475621 0.923700 0.319769 2.384192 1.676225 -1.181965 
1690431.515453 1.086710 -0.075310 0.420817 -0.052016 -0.542068 -1.067742 -2.234869 0.776768 
1690431.525498 -1.512310 0.761104 -0.168619 0.092584 -0.335799 1.142297 1.190528 0.769953 
1690431.535515 -0.039676 0.846352 -1.293191 1.315641 -0.805044 0.615005 -1.025277 -0.425304 
1690431.546275 -0.479317 -0.919012 0.526530 0.160482 -0.047878 -0.317723 -0.103356 0.921060 
1690431.555920 -0.146953 1.099686 0.515649 1.153267 -1.691371 -0.537408 1.344107 -0.799635 
1690431.565488 0.622857 1.319713 -1.419431 0.516393 -1.108664 -1.607218 0.519178 -0.684056 
1690431.575768 -1.315631 -0.660753 1.480852 -0.941809 0.972478 1.131673 -0.988841 -0.660480 
1690431.585832 -2.546766 -0.452779 0.860613 0.206540 -0.631736 -0.650975 1.072708 -1.332914 
1690431.595613 -0.404986 -0.664061 -0.931708 -0.932828 -0.699978 -0.941445 -0.007915 0.445379 
1690431.605859 0.618142 -1.204458 -0.349442 0.050352 -1.088880 0.119513 -0.863426 -0.478420 
1690431.615642 -0.550890 -0.674443 -0.025881 0.004484 -0.249945 -0.331407 -1.569181 0.629965 
1690431.626057 0.146938 0.312152 -0.785958 -0.058716 -0.776820 -1.386164 0.696535 -0.445591 
1690431.635601 -0.006901 -0.393445 -0.366504 -0.357326 0.778782 -0.023856 0.336017 0.403137 
1690431.645829 0.475732 1.162979 -1.651896 1.167505 -1.873996 -0.876945 1.257855 -0.668504 
1690431.655583 -0.399041 -0.679249 1.186553 -1.033986 -1.759380 1.257328 -1.324124 0.210146 
1690431.665897 -0.421490 -0.706762 -0.246235 0.795480 1.164907 1.562345 0.816262 0.959519 
1690431.676101 1.934536 -0.759224 0.642138 0.921410 -0.518720 0.029479 -1.178156 0.933565 
1690431.685600 -0.491788 -2.514124 1.137734 0.997717 -0.495453 -0.338260 -1.803434 1.256984 
1690431.696493 0.673642 -0.306761 -1.609208 -1.157695 1.516812 -0.118582 0.761037 0.870502 
1690431.708355 -0.635102 -0.443470 0.162022 0.581551 -2.365457 -0.647500 0.019970 -0.973038 
1690431.718008 -0.134389 1.018315 2.151337 0.439017 -0.048993 1.038447 -1.713426 0.228444 
1690431.725626 1.109383 -0.222740 0.415756 -1.091336 -0.480872 0.513377 -1.025201 -1.183582 
1690431.735677 -0.819002 -1.992420 0.019457 -0.711871 0.108394 -0.479340 1.343546 -0.284483 
1690431.745885 -0.735453 0.362159 -0.440579 -0.374120 -1.194978 -1.809862 -0.404275 0.846350 
1690431.755457 -0.520563 -0.395840 -0.752460 -0.825547 -1.050137 1.277493 0.194193 -0.669998 
1690431.765530 -0.609038 -1.997525 1.271806 -0.152978 -0.922050 2.268132 0.720066 1.047358 
1690431.775649 -0.390537 -0.229981 -0.677437 -0.098837 0.999560 1.738031 0.643401 -0.273207 
1690431.786170 -1.147423 -0.086538 0.628847 -1.604840 -1.732177 -1.255496 1.023075 -0.973808 
1690431.795885 -1.114282 1.607695 -0.162009 0.837752 0.613671 0.757784 0.935133 0.425467 
1690431.805552 -0.703447 0.995631 0.407561 -0.361274 -0.469926 0.317304 -0.675653 0.964127 
1690431.815518 -1.017997 0.064478 -1.036101 -1.392188 -0.423906 1.828622 0.138287 0.602794 
1690431.827097 1.744467 -0.684512 -1.034400 -0.453468 0.186118 -0.185755 -0.202186 0.598086 
1690431.835885 2.071072 -0.540363 -0.502339 0.786237 -0.859659 1.055725 0.678598 -1.013155 
1690431.845881 0.069737 -0.611026 0.274466 0.415392 -1.351653 1.418932 2.012949 -1.784089 
1690431.856500 -0.424191 -0.287243 0.952789 1.573715 -0.944259 0.754172 -1.188255 -0.069508 
1690431.866234 0.423046 0.387732 0.505172 -0.014240 0.105288 0.868109 0.714385 0.868304 
1690431.875893 -1.178740 -1.621545 0.571648 0.331475 0.084460 1.584899 1.141915 -1.352385 
1690431.884904 -0.161950 -1.227734 -0.808466 0.357118 0.602700 0.250279 0.220123 2.713365 
1690431.894640 -0.282418 0.886748 0.331161 1.976840 -0.592804 0.691035 -2.012676 -1.394403 
1690431.904720 -0.900862 -0.332097 0.647136 0.005719 1.326208 -1.280668 -1.488909 0.040629 
1690431.914622 0.182262 0.207474 0.256852 -0.613610 0.011131 -1.087182 -0.712838 0.735694 
1690431.925165 -0.362444 0.139300 -0.287166 -1.182859 -0.645753 0.461896 -0.049924 0.340461 
1690431.934329 -0.561812 0.786128 -0.085071 -0.085455 -0.452883 1.104079 -0.823046 1.638547 
1690431.945325 0.565146 -0.385905 -0.248886 -0.147973 0.456650 0.771790 -0.265245 1.024736 
1690431.955954 2.032541 -0.110672 0.587622 -0.603574 0.743376 -1.262878 -1.147891 -0.502960 
1690431.965250 1.388151 0.034062 0.331627 0.749882 0.184411 -0.133147 -0.126917 -0.508295 
1690431.974890 0.822547 1.808184 -0.727544 -0.919579 0.538286 -1.829267 2.124035 -1.041392 
1690431.986003 -0.843096 -0.576965 -1.248707 0.088623 -1.119804 1.556037 -0.269023 0.226437 
1690431.995884 -1.075841 -0.381095 -0.414955 -1.215654 -0.133232 0.231609 -0.234628 0.463927 
1690432.004946 -0.484681 0.737343 1.317641 0.610846 1.060271 -0.271026 0.480600 -1.151230 
1690432.014733 -0.691460 -0.792938 -0.472165 0.614933 -1.283484 1.472636 0.879090 1.923404 
1690432.025051 0.121298 0.452122 1.513743 0.113566 -0.222393 -0.706993 -0.469177 0.778857 
1690432.034524 0.046488 0.139523 -1.380819 0.182805 1.878570 0.754804 0.949789 -0.026795 
1690432.045333 -1.715040 -2.334710 0.685878 -0.983726 0.440093 0.755713 0.595477 1.033599 
1690432.054805 1.205215 -0.287073 0.870399 1.877251 -2.979577 -1.249163 1.072972 -0.432679 
1690432.065362 -1.067937 0.423025 0.188891 2.299579 -0.432722 0.513138 -1.687078 -0.687904 
1690432.075078 -1.045244 1.343050 0.114161 -0.488921 -1.029930 0.679733 -1.781685 1.108415 
1690432.085290 0.240380 -0.055549 -1.357055 -2.337951 0.266752 -2.133077 -0.030256 -0.061757 
1690432.095868 0.025144 0.044534 -0.664670 -0.159026 -0.243195 0.784497 -0.512573 -1.152238 
1690432.105558 -1.281790 -1.371264 1.012046 -0.704767 -0.465840 -0.677349 -0.500958 -0.804845 
